product_id,brand_name,review_id,review_title,review_text,author,review_date,review_rating,is_a_buyer,pro_user,review_label,CATEGORY,SUB CATEGORY,product_title,mrp,price,product_rating,product_rating_count,product_tags,product_url
24093,Lakme,3185893,Good.,The texture is smooth and creamy. But the color gets transferred easily.,Richa Thakur,10/22/2018 20:52,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,11548821,Great color,The application of this lipstick is smooth and color is great.,surbhi kapoor,12/1/2019 1:28,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3190641,Good,It keeps the lips nourished since its a little moisty. Recommend for people with dry lips.,anu malu,10/23/2018 19:27,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,11457839,Nice,It's really smooth and glides so easily. Go for it.,TANISHA VAIDYA,11/26/2019 19:12,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,11392084,Worth single penny,Color is bomb loves the smell must have product.,Tarannum Khan,11/21/2019 11:53,4,TRUE,TRUE,Verified Professional,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,11378633,Creamy but not long lasting.,Texture is good but doesn't long last and has a shimmer which I do not prefer.,Harini Sarathy,11/20/2019 10:35,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,11234603,Lakme Enrich lipstick,As usual this colour is just wow.,Tania Banerjee,11/9/2019 9:02,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,11097852,For mom,My mom loves this shade. I bought it for her and she was very happy.,Sanskriti singh,10/29/2019 21:24,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,10828381,Bright shade,"This is not for daily wear, but it's a fun shade and brightens up my face.",Madhulika Ghose,10/10/2019 21:05,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,10828325,Naturally pink,"I bought this lipstick for my mother-in-law because she doesn't really use highly pigmented lipstick shades, and she loves it! This basically adds a shine and very light pink color to your lips. It's perfect for women who don't use much lipstick or for a more lip balm look. It is very hydrating and makes the lips look and feel healthy. I would recommend its purchase as it can be used by all, not just someone who frequently uses lipstick. The only reason for giving this a 4/5 is that I like more pigmented shades of lipstick. Otherwise, this is a good buy.",Madhulika Ghose,10/10/2019 21:02,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,10803793,Perfect color,Soft texture perfect for natural look.,ankurita debnath,10/9/2019 11:22,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,10684197,Good,Although quality-wise it is good but too dark for my personal point of view.,subhasmita mohanty,9/30/2019 21:57,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,10660180,Decent lipstick,"Nice shade with cream based texture, feels light on lips.",Juhi Mandal,9/29/2019 12:15,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,10526566,"More than average product, color is nice","I have bought this for my mom. As she had informed me that its color is very nice but the finishing and texture is not that impressive. Still, I'm giving it 4* only because of its color and as my mom loved it.",Canyon rules,9/19/2019 12:37,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,10273542,Lakmé,Application is soft and gives a velvet touch.,Aakanksha Thakur,8/29/2019 23:16,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,6029493,Good pigmentation m454,I like the formula...colour is gorgeous.,anjali goyal,7/17/2019 20:10,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,5802802,Beautiful colour,Bought it for my mum. She just loved it. She has wheatish complexion and this lipstick suits her perfectly.,Sushmita Kar,6/29/2019 14:12,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,5613611,The colour is exactly as shown and is quite smooth and creamy.,violet,nikita mehtani,6/15/2019 16:55,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,5501635,Color,"Color is not maroon it is tilt to brown color. As you see the color on models lips. Actually, it is lighter and brownish what they showed.",Mani,6/7/2019 9:40,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,5320940,Good pigment,Easy application. The product is very soft and glides on the lips easily.,Alinda Fernandes,5/21/2019 0:55,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,4562957,A very nice shade. I bought the cherry wine shade and i love it.,It's very creamy and bright to use. but the only drawback is that it wipes off easily after eating or drinking.,Prakriti Agrawal,3/23/2019 1:33,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,4391355,Enrich Satin P135,"SHADE - The shade appears to be brownish pink but when applied, it comes out as light Magenta. Applied colour doesn't have any hint of brown. It's not a warm colour.. Much like a cooler tint of pink. SUITABILITY : Although this shade can suit all Indian skin tones, but it better suits fairer tones. TEXTURE : As the name goes, the lipstick is smooth as satin. It just glides across the lips and feels very smooth and creamy when applied. It DOES NOT feel sticky or heavy on the lips. TRANSFER : It is not very long lasting and smudges easily. It transfers easily to any surface. About Nykaa : Before time delivery, good packaging. Most importantly, I got the product with a recent Mfg date. No old or nearing-expiry products.",Anuradha Banerjee,2/26/2019 15:23,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,4132939,Nice color.,Glossy look for party use. Very nice pink shade.,Priyanka Kumbhar,1/26/2019 13:08,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,4118351,Smooth and pigmented,So Lakme products are something I have grown up seeing my mother using and then me. So my mom wanted a few shades and I ordered 2 colors and both were amazing so good even I started using.,Anushree,1/24/2019 0:22,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,4052168,Satin finish,"If you are bored from your matte lipsticks, then go for it... You will be happy...",shraddha shukla,1/14/2019 15:21,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3741193,Excellent,The product is worth purchasing... nice shades... glossy look with a lipstick... best product...,Fatima Sami,12/14/2018 11:37,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3501187,Nice,Nice color looks lovely.... good for everyday use.,sanyukta chaudhary,11/27/2018 23:30,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3474498,Amazing,Bought this for my mom and she loves it. It has a creamy texture which doesn't make your lips feel dry .,Reena yadav,11/25/2018 22:20,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3445611,Great product.,It was my first lipsticks. It is highly pigmented and lasts long. Doesn't dry your lips much. The shade I bought was M455. Quite dark.,Diya,11/23/2018 14:01,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3399754,I love it.,"I love Lakme ,this lipstick is good but it can be better.",durbha jyothsna,11/18/2018 22:59,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3265118,Good one,Creamy finish and stays for more than 2 hours,Swapnali,11/3/2018 11:41,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,3262666,Nice,The product is good but it could be better if it didn't have creamy texture to it.,Mugdha Khairnar,11/2/2018 23:54,4,TRUE,FALSE,Verified Buyer,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,2873953,Best Friend to the lips,"My lips love it, it's fragrance, it's colour stay after I have my lunch or dinner making my lips looking gorgeous. I use R353. This colour just makes my face glow more and attracts anyone. Thanks to Lakme.",Mausumi Behera,9/9/2018 16:48,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,2841023,Nice colour,I used it before. It's ok product. Not so much lasting.,Dimpi Dey,9/6/2018 14:40,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,2779931,color N651 best natural,Loved the lakme N651 which gives natural pink color to my lips. Love this one.,Rekha Murthy ,8/30/2018 11:43,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,17332961,Too shiny,Not happy with the formula colours are good though,Esika Biswas,3/10/2021 12:04,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,96401,Nice shade,This is really cute blood red shade which suits every skin tone. It spread very smoothly and give a glossy red shade to the lips. It is good for dark shades too if applied a single coat.,sairub,6/25/2015 15:24,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,96378,Lakme Enrich Satin Lipstick 135,Texture: glides on easily. Not drying. Not very hydrating either. Color Payoff: Amazing. :) Packing: Sturdy Smell: plastic-y makeup like smell. :( Transfers easy. Needs frequent reapplication. Overall a good budget lipstick which gives you a very pretty shade of everyday wearable pink color. Go for it.,Rushi,6/25/2015 14:33,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,96068,Good for a budget lippie,"I have it in several shades, one pink and one brown. One is creamy finish, while the other has a bit of shimmer making it frosty. the creamy pink color is rich and coats lips on 1st swipe making it look deliciously full. the frosty has poorer pigmentation, but i dont mind as it is beautiful in its color itself. very smart for office wear. Lakme enrich has some very nice colors for office wear. So pick browns according to skin tone.. Wear time is average. Lasts around 3 hours without eating or drinking on me. The new bullets are absolutely fab to look at and i dont mind re-applying. thank you lakme for changing the old boring casing!",debbie,6/24/2015 11:57,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,96011,Hot Pink,Totally in love with the shade p149...its a hot hot pink shade which is creamy & pigmented . If you like such bright colors its definitely worth giving a try :),Hems ,6/24/2015 10:18,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,17267825,Too shiny,Not happy with the formula colours are good though,esika biswas,3/4/2021 16:18,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,15474580,P152,Didn't liked it much.. I didn't like the texture,SUBHI SINGH,11/4/2020 13:40,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,14108009,Smooth!,"The less stars are because of the colour not going well with my dark skin tone. Personally, I'm not a fan of bright red lip pigments. I have applied Lakme Absolute Mousse Foundation on my lips before rubbing this shade '352'. Very pigmented. Good colour payoff. Little shiny. Staying power is too low and not transfer-resistant at all. Very hydrating. Not sticky. Light fragrance. Doesn't bleed, can bleed minutely on oily skin. Packaging is good. Good value for money? Yes, since it's not very expensive. I wouldn't recommend this colour for very deep skin tones.",Shriya Saha,7/29/2020 11:02,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,17512134,Too shiny,Not happy with the formula colours are good though,esika biswas,3/25/2021 12:52,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,17286386,Too shiny,Not happy with the formula colours are good though,Esika Biswas,3/6/2021 11:42,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,17263691,Too shiny,Not happy with the formula colours are good though,esika biswas,3/4/2021 11:28,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,16197864,A liitle shiny.,Not happy with the formula colours are good though,Esika Biswas,12/12/2020 13:40,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,12875163,ok,not very pigmentdd but nice shade,Chanchal Rastogi,3/10/2020 19:00,3,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,96463,Glides like butter..!!,Lipsticks are awesome...!! Highly pigmented & glides like butter..!! love them all...!!,shruvaity,6/25/2015 18:05,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,97633,total beauty,i had so many compliments from people when i wore this lipstick... It left lips feeling soft smooth nd plump,Namrata,6/29/2015 16:20,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,97830,Enrich Satin Lipstick,"Enrich Satin Lipstick is a wow lip colour, glides well on lips and gives a long satin look as it says",Nirvana,6/30/2015 17:49,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,98963,Awsom Product,"It is an awesome product,lovely colour,enrich the beauty once apllied,long sty keeps you ready for every fun!! i love this lip colour.",neha,7/4/2015 14:17,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,111382,Amazing,I bought this for my mother but i too fell in love with the lipstick. Its creamy and and looks very good on Indian skin tones.a definite yay!!,Satanica,8/12/2015 19:12,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,110212,Overall review,Very nice and genuine products. Delivery is also very quick.nice collection of various brands And good offers on all the brands,Ana,8/10/2015 15:09,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,108638,Lakme Enrich Satin P149 Lipstick,"The pigmentation for P149 is crazy and one can easily go overboard and hence one must be careful while applying and should start with a light hand and build color as required. Also, I would recommend to line the lips first and then apply. P149 is very light on lips and layering does not feel heavy at all. The staying power is around 3-4 hours after which it fades away but a pinkish tint remains behind.",pooja,8/3/2015 17:32,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,107690,"Nice shades,good pigmentation,Last s for long time","It gives a nice sheen, and i swipe gives a very pigmented application.So all in all very happy with the shades i have :)",Paridhi,7/31/2015 14:27,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,107498,Love for moisturized and colourful lipcolour,"This new range is mind-blowing. The color is peppy which can worn on various occasions. Lasts upto 4 hours without any touch up. But beginners who are using lipstick for the first time, must try this range.",Viveka,7/30/2015 20:08,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,104853,One of my favourites!,Recently I was on a Window shopping in one of the huge malls of Delhi and it was then that I saw this baby aka Lakme Enrich Satin Lipstick in the shade M427. It was kept in a glass show and as soon as I saw the lipstick I asked the girl on the counter for the price and the shade. Then I tried it and Voila I just loved it. It is super moisturising but not very creamy. The shade is a bright one and lasts to upto 4 hours with smudging with eating and drinking on. It's A must have. I will definitely recommend this to each one of you reading this review. So yes go and get your hands on this wonderful lipstick as soon as possible.,Mansion ,7/23/2015 10:50,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,104006,Nice shades,This is super affordable and it has so many nice shades. I ordered one of them and it looks super nice!,kirti,7/21/2015 21:59,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,103768,Good product,"Bought the color W267 which is like very dark purplish color, color too intense for my liking so i dab on a little, look great when lightly swiped, applies well even without balm",Rochelle,7/20/2015 18:01,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,102934,Great try .,Pigmentation is something which is amazing.. I tried shade 149 and its supper amazing. Total value for money! Must try. Thumbs up.,Ankita,7/17/2015 3:14,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,102080,Nice product,"This product is worth a buy. Smooth touch, long lasting effect, easy to carry, and useful for all sort of ceremonies.",yoyo,7/14/2015 21:11,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,102062,Worth it,This is one of the most cheapest yet awsome product of lakme. This colour is soo good and the price is also not high. Must have.,Maggi,7/14/2015 19:37,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,100869,Awesomeness,I already own color 149 n 359 n they both are very good . Lakme enrich has a marvellous pigment and both those go very good with Indian skin so I must say that you should go it . Good value for money and extremely good for the price,Anny,7/11/2015 17:38,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,100668,Pretty shades!!,Just received the Lakme Enrich Satin Lipsticks I ordered. Lovely colors and all of them suit my skin tone. Very moist on the lips. Quite impressed with the product!,Kasturi Paul,7/10/2015 15:27,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,99597,LAKME ENRICH LIPSTICK,I am using lake enrich bare beige shade...i wear it almost everyday to work....i love the color and it just brightens up my face altogether...,Choden,7/7/2015 20:34,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,99364,affordable and classic,"I love the lakme enrich satin range. The shades are suitable for Indian skin tones. The texture is very smooth and creamy. The packing is classy and convenient. The lipstick is highly pigmented . The staying power is low, but @Rs.260, it is acceptable. I love the product",Surbhi,7/6/2015 14:01,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,99173,crease free,its very moisturising and smooth ans so shiny with awesome texture of color in such a low range.,tina,7/5/2015 16:25,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,99081,nice,its a nice lipstick easy to apply n very pigmented the shade i have stains it does not come out easily...,Shilpa Khaitan,7/5/2015 2:46,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,111388,amazing,it is very pigmented and very smooth to apply! definite yay!!,Swati,8/12/2015 19:14,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,112392,good!,Worth buying!! The variety of colors are really good and its not totally a value for money! I got it for Rs.221.. Thankx to nykaa :),Puja,8/13/2015 19:54,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,124266,awesome colour,"very good shades,i purchased 149 and 356..with shimmer effect",radhika,9/8/2015 11:49,4,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,108289,more than worth it !!!,"amazing sheen , perfect blending . Creamy texture .subtly enhances the look without being over the top . .Consider it an investment .Recommended",meenakshi,8/1/2015 20:01,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,125990,lakme cosmetics,Long lasting and good quality products.easily available everywhere.enchances the look by its glossy finish.economical too..awesome lipstick,makeover,9/15/2015 9:17,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,125359,Lakme p135,I loved this shade. Total value for money. It gives intense look. Would like to try more shades in this.,Viju,9/12/2015 15:36,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,124992,Awesome colours :),Lovely colours :*...loved coral n pink shades....long lasting...reasonable price...it is one of d best budget lipsticks in d market... m just loving it <3,Megs,9/11/2015 10:15,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,121508,Good Color Payoff,Its a nice pocket friendly range and color payoff is awesome.For me its a great buy. Superfast delivery by Nykaa,Sreeparna,8/30/2015 11:27,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,120898,awesome product,"Loved this product ordered for my friend by chance used it and after that thought of will gift her something else good stay on lips,cheap and best would highly recommend to use and keep in ur make up kit.",Mani,8/28/2015 1:17,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
24093,Lakme,113621,Lipsticks review,I have received Lakme enrich satin lipsticks today... awsum shades with light matte finish. I am so happy,Aneeta ,8/17/2015 11:20,5,FALSE,FALSE,,LIP,LIPSTICK,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
